citi_id,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
624,mehriz,0,IR,1566952846,17,31.58,54.44,298.15,2.1
625,rokupr,100,SL,1566952847,95,9.01,-12.95,296.4,1.99
626,northam,17,AU,1566952847,34,-31.65,116.67,291.15,4.1
627,chinsali,0,ZM,1566952847,49,-10.55,32.07,287.0,2.48
628,ostrovnoy,100,RU,1566952847,91,68.05,39.51,278.6,6.87
629,bluff,0,AU,1566952847,53,-23.58,149.07,294.4,3.98
630,mamonovo,0,RU,1566952847,87,54.46,19.94,289.15,2.0
631,saint george,0,GR,1566952848,49,39.45,22.34,296.15,2.6
632,ust-barguzin,0,RU,1566952848,88,53.41,109.03,284.5,0.88
633,sur,0,OM,1566952808,45,22.57,59.53,298.9,1.16
634,thompson,90,CA,1566952554,81,55.74,-97.86,283.15,9.3
635,brae,100,GB,1566952848,93,60.4,-1.35,287.15,8.7
636,ancud,20,CL,1566952848,87,-41.87,-73.83,281.15,3.1
637,guerrero negro,0,MX,1566952848,78,27.97,-114.04,294.8,4.92
638,tarko-sale,54,RU,1566952848,95,64.92,77.78,283.71,5.41
639,valenca,20,BR,1566952848,99,-13.37,-39.07,290.4,1.24
640,nikolayevsk-na-amure,61,RU,1566952849,46,53.14,140.72,293.7,0.91
641,makakilo city,75,US,1566952849,62,21.35,-158.09,305.15,3.1
642,rosarito,20,CO,1566952849,39,4.91,-75.23,301.15,1.5
643,hasaki,75,JP,1566952849,83,35.73,140.83,301.48,6.2
644,touros,20,BR,1566952849,83,-5.2,-35.46,297.15,2.6
645,goderich,41,CA,1566952849,84,43.74,-81.71,296.48,0.45
646,luanda,40,AO,1566952721,100,-8.83,13.24,294.15,3.1
647,takoradi,81,GH,1566952849,93,4.89,-1.75,295.8,1.44
648,cananeia,100,BR,1566952850,98,-25.01,-47.93,290.2,0.49
649,buba,86,GW,1566952850,96,11.59,-14.99,296.4,1.74
650,georgetown,20,GY,1566952850,83,6.8,-58.16,301.15,4.1
651,lasa,0,CY,1566952850,94,34.92,32.53,299.15,1.5
652,eureka,1,US,1566952692,72,40.8,-124.16,293.71,4.1
653,saint-francois,0,FR,1566952850,77,46.42,3.91,293.15,0.42
654,hamilton,90,CA,1566952786,94,43.26,-79.87,296.48,6.2
655,anuradhapura,98,LK,1566952850,83,8.34,80.41,298.9,5.2
656,pingliang,70,CN,1566952850,76,35.54,106.68,289.8,1.05
657,coquimbo,0,CL,1566952850,63,-29.95,-71.34,290.15,1.5
658,punta arenas,0,CL,1566952851,74,-53.16,-70.91,276.15,11.8
659,atuona,0,PF,1566952851,73,-9.8,-139.03,299.4,7.62
660,khatanga,100,RU,1566952851,90,71.98,102.47,283.5,4.66
661,coahuayana,89,MX,1566952852,82,18.62,-100.35,300.3,0.52
662,salalah,75,OM,1566952852,94,17.01,54.1,299.15,2.6
663,elizabeth city,75,US,1566952818,83,36.3,-76.22,297.15,4.6
664,chimbote,22,PE,1566952852,89,-9.08,-78.59,288.1,3.61
665,bom jesus,20,BR,1566952852,83,-5.99,-35.58,297.15,2.6
666,gobabis,0,NA,1566952852,14,-22.45,18.97,287.15,1.5
667,kholtoson,0,RU,1566952853,73,50.3,103.31,281.9,0.46
668,kaoma,78,ZM,1566952853,44,-14.8,24.8,294.6,0.8
669,chokurdakh,96,RU,1566952853,77,70.62,147.9,277.2,3.84
670,comodoro rivadavia,0,AR,1566952615,44,-45.87,-67.48,288.15,15.9
671,san angelo,91,US,1566952576,60,31.46,-100.44,303.71,2.68
672,new norfolk,75,AU,1566952854,70,-42.78,147.06,282.59,6.2
673,walvis bay,0,NA,1566952854,88,-22.95,14.51,284.26,1.34
674,ouadda,93,CF,1566952854,97,8.07,22.4,292.1,0.74
675,sao joao da barra,52,BR,1566952855,80,-21.64,-41.05,290.1,1.22
676,atherton,40,AU,1566952855,57,-17.27,145.48,300.37,6.7
677,nekhayevskiy,4,RU,1566952855,82,50.41,41.76,287.04,0.45
678,mahebourg,40,MU,1566952855,60,-20.41,57.7,295.15,7.2
679,bontang,100,ID,1566952855,91,0.12,117.47,296.2,1.7
680,vao,91,EE,1566952856,71,59.1,26.19,287.8,2.17
681,pisco,90,PE,1566952856,82,-13.71,-76.2,289.82,1.0
682,kushiro,75,JP,1566952856,93,43.11,144.15,292.15,4.6
683,kavaratti,100,IN,1566952856,78,10.57,72.64,300.9,9.31
684,puerto del rosario,0,ES,1566952856,83,28.5,-13.86,296.15,7.7
685,cedar city,1,US,1566952621,10,37.68,-113.06,305.93,3.06
686,boguchany,3,RU,1566952856,78,58.38,97.46,283.9,1.96
687,vaini,75,IN,1566952857,94,15.34,74.49,294.15,1.0
688,brigantine,75,US,1566952857,78,39.41,-74.36,295.15,3.1
689,tessalit,3,ML,1566952857,52,20.2,1.01,303.1,4.0
690,grande prairie,40,CA,1566952857,45,55.17,-118.79,293.15,9.8
691,hobart,75,AU,1566952818,70,-42.88,147.33,282.59,6.2
692,artigas,0,BR,1566952858,91,-30.4,-56.46,289.1,4.03
693,nouakchott,50,MR,1566952858,83,18.08,-15.98,300.15,7.2
694,labuhan,99,ID,1566952698,87,-2.54,115.51,296.1,0.58
695,martin,75,US,1566952859,83,36.34,-88.85,299.15,3.05
696,palmas bellas,92,PA,1566952859,70,9.23,-80.09,301.48,5.7
697,huancavelica,51,PE,1566952859,82,-12.79,-74.97,275.5,3.72
698,mabaruma,58,GY,1566952859,92,8.2,-59.78,298.2,2.3
699,denia,0,ES,1566952859,78,38.84,0.11,295.93,2.02
700,huarmey,9,PE,1566952859,85,-10.07,-78.15,288.2,2.71
701,iqaluit,75,CA,1566952859,71,63.75,-68.52,283.15,7.7
702,carutapera,38,BR,1566952860,82,-1.2,-46.02,298.8,2.58
703,ayagoz,0,KZ,1566952860,76,47.96,80.43,287.7,6.1
704,vangaindrano,84,MG,1566952860,93,-23.35,47.6,291.5,1.79
705,fort nelson,75,CA,1566952860,76,58.81,-122.69,286.15,6.7
706,kudahuvadhoo,100,MV,1566952860,75,2.67,72.89,301.5,4.71
707,charyshskoye,100,RU,1566952860,88,51.4,83.56,286.5,1.15
708,fershampenuaz,100,RU,1566952861,78,53.52,59.82,283.6,3.97
709,taltal,0,CL,1566952861,74,-25.41,-70.49,287.1,0.16
710,kavali,96,IN,1566952861,62,14.91,79.99,300.6,6.9
711,antofagasta,90,CL,1566952594,82,-23.65,-70.4,288.15,1.5
712,aklavik,75,CA,1566952861,51,68.22,-135.01,289.15,6.2
713,sao filipe,2,CV,1566952861,75,14.9,-24.5,299.8,2.41
714,pevek,100,RU,1566952861,95,69.7,170.27,276.0,9.5
715,tasiilaq,79,GL,1566952861,70,65.61,-37.64,281.15,5.1
716,tateyama,75,JP,1566952862,88,36.66,137.31,299.26,2.1
717,chicama,20,PE,1566952862,88,-7.84,-79.15,290.15,4.1
718,shadrinsk,96,RU,1566952862,87,56.09,63.63,280.3,3.3
719,apollonia,0,GR,1566952862,56,40.64,23.49,299.82,1.0
720,oum hadjer,85,TD,1566952862,69,13.3,19.7,299.3,2.36
721,xichang,100,CN,1566952862,94,27.88,102.25,287.3,1.56
722,dalvik,0,SE,1566952862,72,57.79,14.13,292.15,1.5
723,cartagena,0,ES,1566952863,94,37.63,-1.0,294.82,2.6
724,dayong,75,CN,1566952863,79,25.02,118.29,303.15,2.0
725,preston,75,GB,1566952712,88,53.76,-2.71,291.15,1.5
726,novyy urengoy,100,RU,1566952863,97,66.08,76.63,283.7,7.1
727,saint-philippe,90,CA,1566952863,53,45.36,-73.48,296.48,3.1
728,kirakira,100,SB,1566952569,78,-10.46,161.92,300.0,5.99
729,gorontalo,32,ID,1566952863,62,0.54,123.06,299.9,4.87
730,salinopolis,37,BR,1566952863,78,-0.61,-47.36,300.7,7.83
731,rio gallegos,0,AR,1566952620,60,-51.62,-69.22,279.15,6.2
732,tecoanapa,20,MX,1566952864,66,16.99,-99.26,304.15,3.1
733,tadpatri,24,IN,1566952864,71,14.92,78.02,297.9,6.5
734,bainbridge,1,US,1566952864,94,30.9,-84.58,299.15,2.1
735,sayyan,68,YE,1566952864,60,15.17,44.32,296.5,0.41
736,burns lake,14,CA,1566952864,35,54.23,-125.76,291.0,4.79
737,sorong,90,ID,1566952864,83,-0.86,131.25,299.3,4.35
738,boralday,75,KZ,1566952865,52,43.36,76.86,291.15,1.0
739,harper,1,US,1566952865,66,30.3,-99.24,304.15,4.6
740,benguela,43,AO,1566952865,89,-12.58,13.4,293.1,4.56
741,beloha,0,MG,1566952865,63,-25.17,45.06,290.5,0.96
742,fortuna,1,US,1566952865,68,40.6,-124.16,293.71,6.7
743,verkhnyaya inta,95,RU,1566952865,89,65.99,60.32,273.4,3.4
744,najran,0,SA,1566952866,19,17.54,44.22,300.15,1.53
745,deputatskiy,100,RU,1566952866,85,69.3,139.9,276.9,2.47
746,price,1,US,1566952866,6,39.6,-110.81,304.15,3.6
747,mar del plata,93,AR,1566952866,65,-46.43,-67.52,281.7,10.37
748,verkhnevilyuysk,97,RU,1566952866,89,63.45,120.31,285.0,3.0
749,qiqihar,99,CN,1566952867,89,47.35,123.91,289.4,5.14
750,humaita,0,AR,1566952867,56,-24.93,-65.37,294.15,2.1
751,leningradskiy,100,RU,1566952867,93,69.38,178.42,277.8,1.4
752,solok,100,ID,1566952867,99,-0.79,100.66,292.4,0.22
753,paluan,100,PH,1566952867,78,13.42,120.46,301.3,8.05
754,karratha,17,AU,1566952867,77,-20.74,116.85,292.2,1.2
755,ilulissat,86,GL,1566952769,69,69.22,-51.1,277.15,4.63
756,esperance,100,AU,1566952630,57,-33.86,121.89,284.15,6.2
757,shikarpur,1,PK,1566952867,42,27.96,68.63,305.9,1.52
